date,count
2017-05-31,39546
2017-06-01,37969
2017-06-02,34303
2017-06-03,24665
2017-06-04,25552
2017-06-05,37411
2017-06-06,39065
2017-06-07,39105
2017-06-08,37058
2017-06-09,34728
2017-06-10,24566
2017-06-11,25061
2017-06-12,37892
2017-06-13,38247
2017-06-14,37673
2017-06-15,36595
2017-06-16,33980
2017-06-17,24365
2017-06-18,24009
2017-06-19,37270
2017-06-20,38376
2017-06-21,37451
2017-06-22,36431
2017-06-23,32790
2017-06-24,23953
2017-06-25,23404
2017-06-26,36196
2017-06-27,37854
2017-06-28,37293
2017-06-29,35394
2017-06-30,32468
2017-07-01,22529
2017-07-02,23352
2017-07-03,36035
2017-07-04,35052
2017-07-05,37697
2017-07-06,37123
2017-07-07,34579
2017-07-08,23892
2017-07-09,25104
2017-07-10,38019
2017-07-11,39404
2017-07-12,39715
2017-07-13,39114
2017-07-14,36665
2017-07-15,24869
2017-07-16,25200
2017-07-17,40244
2017-07-18,41745
2017-07-19,40517
2017-07-20,38654
2017-07-21,36883
2017-07-22,24821
2017-07-23,25358
2017-07-24,37164
2017-07-25,38437
2017-07-26,39293
2017-07-27,37408
2017-07-28,34682
2017-07-29,24855
2017-07-30,24569
2017-07-31,36393
2017-08-01,38206
2017-08-02,40688
2017-08-03,39096
2017-08-04,34817
2017-08-05,24478
2017-08-06,24462
2017-08-07,37450
2017-08-08,39390
2017-08-09,40520
2017-08-10,37005
2017-08-11,35490
2017-08-12,23984
2017-08-13,24600
2017-08-14,36698
2017-08-15,36836
2017-08-16,38511
2017-08-17,37859
2017-08-18,34629
2017-08-19,25056
2017-08-20,25494
2017-08-21,35731
2017-08-22,39231
2017-08-23,38566
2017-08-24,37700
2017-08-25,34460
2017-08-26,25278
2017-08-27,25011
2017-08-28,36517
2017-08-29,39592
2017-08-30,40558
2017-08-31,38853
2017-09-01,34515
2017-09-02,24774
2017-09-03,26320
2017-09-04,37211
2017-09-05,42444
2017-09-06,43316
2017-09-07,43422
2017-09-08,39485
2017-09-09,27762
2017-09-10,29250
2017-09-11,44532
2017-09-12,46328
2017-09-13,45058
2017-09-14,44773
2017-09-15,40352
2017-09-16,30775
2017-09-17,30178
2017-09-18,44497
2017-09-19,46198
2017-09-20,44729
2017-09-21,43546
2017-09-22,39844
2017-09-23,29744
2017-09-24,29718
2017-09-25,44774
2017-09-26,46761
2017-09-27,45304
2017-09-28,44094
2017-09-29,39721
2017-09-30,29579
2017-10-01,27226
2017-10-02,38914
2017-10-03,41764
2017-10-04,39743
2017-10-05,40301
2017-10-06,37182
2017-10-07,29748
2017-10-08,30233
2017-10-09,44469
2017-10-10,47020
2017-10-11,45874
2017-10-12,45059
2017-10-13,41427
2017-10-14,31058
2017-10-15,31540
2017-10-16,45261
2017-10-17,46604
2017-10-18,45921
2017-10-19,44076
2017-10-20,41291
2017-10-21,31171
2017-10-22,31640
2017-10-23,46833
2017-10-24,47527
2017-10-25,46587
2017-10-26,45791
2017-10-27,43594
2017-10-28,30235
2017-10-29,31878
2017-10-30,46253
2017-10-31,46564
2017-11-01,43689
2017-11-02,45356
2017-11-03,41306
2017-11-04,31138
2017-11-05,32871
2017-11-06,47357
2017-11-07,48381
2017-11-08,48263
2017-11-09,46008
2017-11-10,42079
2017-11-11,31594
2017-11-12,33673
2017-11-13,47869
2017-11-14,49847
2017-11-15,50191
2017-11-16,46564
2017-11-17,43231
2017-11-18,31613
2017-11-19,33040
2017-11-20,46787
2017-11-21,47074
2017-11-22,44416
2017-11-23,40106
2017-11-24,36367
2017-11-25,29722
2017-11-26,31072
2017-11-27,47070
2017-11-28,47750
2017-11-29,47416
2017-11-30,46535
2017-12-01,43652
2017-12-02,33880
2017-12-03,34365
2017-12-04,46830
2017-12-05,47444
2017-12-06,45848
2017-12-07,45427
2017-12-08,40305
2017-12-09,30507
2017-12-10,31732
2017-12-11,44867
2017-12-12,45331
2017-12-13,44123
2017-12-14,43025
2017-12-15,39040
2017-12-16,28087
2017-12-17,29563
2017-12-18,41267
2017-12-19,41924
2017-12-20,40998
2017-12-21,39444
2017-12-22,34447
2017-12-23,24486
2017-12-24,22667
2017-12-25,25898
2017-12-26,32511
2017-12-27,35650
2017-12-28,34905
2017-12-29,31238
2017-12-30,23913
2017-12-31,20055
