date,count
2011-05-04,1251
2011-05-05,1233
2011-05-06,1126
2011-05-07,941
2011-05-08,879
2011-05-09,1260
2011-05-10,1340
2011-05-11,1287
2011-05-12,1258
2011-05-13,1166
2011-05-14,948
2011-05-15,984
2011-05-16,1346
2011-05-17,1290
2011-05-18,1284
2011-05-19,1295
2011-05-20,1121
2011-05-21,913
2011-05-22,940
2011-05-23,1256
2011-05-24,1307
2011-05-25,1434
2011-05-26,1333
2011-05-27,1275
2011-05-28,982
2011-05-29,937
2011-05-30,1180
2011-05-31,1292
2011-06-01,1380
2011-06-02,1287
2011-06-03,1319
2011-06-04,1032
2011-06-05,956
2011-06-06,1266
2011-06-07,1322
2011-06-08,1280
2011-06-09,1240
2011-06-10,1208
2011-06-11,1904
2011-06-12,1077
2011-06-13,1287
2011-06-14,1362
2011-06-15,1317
2011-06-16,1314
2011-06-17,1249
2011-06-18,1033
2011-06-19,1015
2011-06-20,1290
2011-06-21,1426
2011-06-22,1424
2011-06-23,1490
2011-06-24,1392
2011-06-25,958
2011-06-26,971
2011-06-27,1301
2011-06-28,1465
2011-06-29,1329
2011-06-30,1284
2011-07-01,1239
2011-07-02,908
2011-07-03,1002
2011-07-04,1237
2011-07-05,1417
2011-07-06,1481
2011-07-07,1363
2011-07-08,1359
2011-07-09,953
2011-07-10,1061
2011-07-11,1321
2011-07-12,1441
2011-07-13,1340
2011-07-14,1364
2011-07-15,1363
2011-07-16,991
2011-07-17,1025
2011-07-18,1432
2011-07-19,1396
2011-07-20,1339
2011-07-21,1298
2011-07-22,1164
2011-07-23,994
2011-07-24,967
2011-07-25,1337
2011-07-26,1373
2011-07-27,1378
2011-07-28,1264
2011-07-29,1424
2011-07-30,1001
2011-07-31,995
2011-08-01,1266
2011-08-02,1420
2011-08-03,1402
2011-08-04,1425
2011-08-05,1308
2011-08-06,1069
2011-08-07,1029
2011-08-08,1348
2011-08-09,1356
2011-08-10,1386
2011-08-11,1512
2011-08-12,1265
2011-08-13,1037
2011-08-14,992
2011-08-15,1374
2011-08-16,1360
2011-08-17,1404
2011-08-18,1449
2011-08-19,1502
2011-08-20,1034
2011-08-21,1101
2011-08-22,1566
2011-08-23,1503
2011-08-24,1467
2011-08-25,1488
2011-08-26,1427
2011-08-27,1059
2011-08-28,1093
2011-08-29,1454
2011-08-30,1485
2011-08-31,1505
2011-09-01,1391
2011-09-02,1431
2011-09-03,1043
2011-09-04,1148
2011-09-05,1382
2011-09-06,1606
2011-09-07,1734
2011-09-08,1772
2011-09-09,1606
2011-09-10,1242
2011-09-11,1270
2011-09-12,1550
2011-09-13,1674
2011-09-14,1730
2011-09-15,1696
2011-09-16,1598
2011-09-17,1145
2011-09-18,1265
2011-09-19,1792
2011-09-20,1746
2011-09-21,1815
2011-09-22,1707
2011-09-23,1584
2011-09-24,1249
2011-09-25,1369
2011-09-26,1785
2011-09-27,1758
2011-09-28,1708
2011-09-29,1806
2011-09-30,1625
2011-10-01,1134
2011-10-02,1246
2011-10-03,1782
2011-10-04,1641
2011-10-05,1787
2011-10-06,1646
2011-10-07,1534
2011-10-08,1216
2011-10-09,1214
2011-10-10,1704
2011-10-11,1682
2011-10-12,1772
2011-10-13,1578
2011-10-14,1512
2011-10-15,1255
2011-10-16,1248
2011-10-17,1655
2011-10-18,1663
2011-10-19,1701
2011-10-20,1787
2011-10-21,1615
2011-10-22,1283
2011-10-23,1240
2011-10-24,1578
2011-10-25,1655
2011-10-26,1638
2011-10-27,1653
2011-10-28,1511
2011-10-29,1125
2011-10-30,1169
2011-10-31,1586
2011-11-01,1661
2011-11-02,1685
2011-11-03,1652
2011-11-04,1692
2011-11-05,1305
2011-11-06,1442
2011-11-07,1714
2011-11-08,1869
2011-11-09,1777
2011-11-10,1694
2011-11-11,1663
2011-11-12,1237
2011-11-13,1397
2011-11-14,1680
2011-11-15,1867
2011-11-16,1856
2011-11-17,1780
2011-11-18,1725
2011-11-19,1307
2011-11-20,1345
2011-11-21,1826
2011-11-22,1849
2011-11-23,1798
2011-11-24,1605
2011-11-25,1521
2011-11-26,1630
2011-11-27,1688
2011-11-28,2055
2011-11-29,1952
2011-11-30,2024
2011-12-01,1928
2011-12-02,1775
2011-12-03,1533
2011-12-04,1458
2011-12-05,2051
2011-12-06,1906
2011-12-07,1756
2011-12-08,1737
2011-12-09,1691
2011-12-10,1251
2011-12-11,1315
2011-12-12,1772
2011-12-13,1835
2011-12-14,1903
2011-12-15,1790
2011-12-16,1780
2011-12-17,1294
2011-12-18,1382
2011-12-19,1763
2011-12-20,1748
2011-12-21,1743
2011-12-22,1597
2011-12-23,1404
2011-12-24,995
2011-12-25,809
2011-12-26,1098
2011-12-27,1509
2011-12-28,1567
2011-12-29,1525
2011-12-30,1448
2011-12-31,1030
