date,count
2014-09-06,7511
2014-09-07,7479
2014-09-08,10689
2014-09-09,11109
2014-09-10,11626
2014-09-11,11945
2014-09-12,10968
2014-09-13,8054
2014-09-14,8178
2014-09-15,11695
2014-09-16,12197
2014-09-17,12332
2014-09-18,11666
2014-09-19,10990
2014-09-20,8713
2014-09-21,9809
2014-09-22,11291
2014-09-23,12058
2014-09-24,11564
2014-09-25,11305
2014-09-26,10595
2014-09-27,7793
2014-09-28,8193
2014-09-29,12015
2014-09-30,11702
2014-10-01,10864
2014-10-02,10881
2014-10-03,9764
2014-10-04,7694
2014-10-05,7536
2014-10-06,10794
2014-10-07,12564
2014-10-08,13181
2014-10-09,12810
2014-10-10,11683
2014-10-11,9038
2014-10-12,8637
2014-10-13,13430
2014-10-14,13398
2014-10-15,12937
2014-10-16,14025
2014-10-17,17348
2014-10-18,8979
2014-10-19,8910
2014-10-20,13400
2014-10-21,22173
2014-10-22,20349
2014-10-23,17230
2014-10-24,14919
2014-10-25,11944
2014-10-26,18837
2014-10-27,12250
2014-10-28,12820
2014-10-29,12506
2014-10-30,12147
2014-10-31,10645
2014-11-01,8284
2014-11-02,8535
2014-11-03,12531
2014-11-04,13323
2014-11-05,13930
2014-11-06,13036
2014-11-07,12257
2014-11-08,9165
2014-11-09,9461
2014-11-10,12762
2014-11-11,12838
2014-11-12,13593
2014-11-13,13173
2014-11-14,12712
2014-11-15,9672
2014-11-16,9718
2014-11-17,13256
2014-11-18,13706
2014-11-19,13419
2014-11-20,13262
2014-11-21,12178
2014-11-22,9617
2014-11-23,10841
2014-11-24,12778
2014-11-25,13183
2014-11-26,12009
2014-11-27,10667
2014-11-28,9771
2014-11-29,8073
2014-11-30,8545
2014-12-01,12079
2014-12-02,13104
2014-12-03,13045
2014-12-04,12417
2014-12-05,12159
2014-12-06,9642
2014-12-07,8977
2014-12-08,12704
2014-12-09,12881
2014-12-10,12462
2014-12-11,12603
2014-12-12,11274
2014-12-13,8745
2014-12-14,9360
2014-12-15,12088
2014-12-16,12156
2014-12-17,11661
2014-12-18,11602
2014-12-19,10735
2014-12-20,8262
2014-12-21,9539
2014-12-22,17563
2014-12-23,29952
2014-12-24,14142
2014-12-25,6198
2014-12-26,7293
2014-12-27,6828
2014-12-28,7121
2014-12-29,9149
2014-12-30,9130
2014-12-31,7175
